id,metodo_pago,monto,fecha_pago,id_socio,id_membresia
1572,efectivo,384.0,2025-04-09 21:14:39,234,6
1573,tarjeta,50.0,2024-10-03 19:20:45,272,7
1574,efectivo,40.0,2024-03-28 17:39:50,57,4
1575,tarjeta,67.5,2025-05-15 11:09:35,255,2
1576,efectivo,67.5,2025-10-29 23:24:31,74,2
1577,efectivo,108.0,2024-03-15 12:27:22,131,5
1578,transferencia,50.0,2025-04-09 19:09:22,73,7
1579,tarjeta,108.0,2025-09-06 01:58:12,33,5
1580,tarjeta,384.0,2024-12-06 02:06:23,36,6
1581,tarjeta,40.0,2025-05-09 08:07:32,57,4
1582,efectivo,67.5,2025-01-15 19:22:58,201,2
1583,transferencia,40.0,2025-12-14 18:38:20,264,4
1584,transferencia,480.0,2025-10-19 18:53:41,81,9
1585,tarjeta,108.0,2024-11-25 18:40:36,241,5
1586,efectivo,240.0,2025-05-12 04:25:37,242,3
1587,efectivo,50.0,2025-06-03 10:47:44,230,7
1588,transferencia,240.0,2025-04-08 18:56:38,75,3
1589,efectivo,384.0,2024-03-09 09:06:52,258,6
1590,efectivo,108.0,2025-01-25 23:24:13,237,5
1591,transferencia,25.0,2024-07-05 22:01:02,180,1
1592,transferencia,50.0,2025-10-11 18:57:46,117,7
1593,transferencia,135.0,2024-06-19 17:52:09,15,8
1594,transferencia,25.0,2024-11-23 22:32:09,148,1
1595,tarjeta,108.0,2025-07-06 17:44:17,136,5
1596,tarjeta,67.5,2024-06-04 23:09:10,130,2
1597,transferencia,384.0,2025-06-22 19:02:47,75,6
1598,tarjeta,384.0,2024-05-06 09:39:27,41,6
1599,efectivo,25.0,2024-07-07 08:31:20,289,1
1600,tarjeta,67.5,2025-10-04 18:08:33,295,2
1601,transferencia,480.0,2025-06-22 03:33:21,215,9
1602,transferencia,67.5,2025-04-05 06:25:05,94,2
1603,transferencia,50.0,2025-04-30 03:37:08,275,7
1604,efectivo,25.0,2025-06-17 14:23:37,300,1
1605,transferencia,240.0,2025-09-11 13:08:51,29,3
1606,efectivo,50.0,2025-05-12 16:28:27,141,7
1607,transferencia,25.0,2024-12-30 16:37:59,179,1
1608,efectivo,135.0,2025-10-11 10:42:25,135,8
1609,efectivo,50.0,2024-05-08 02:42:32,118,7
1610,transferencia,480.0,2025-11-30 20:23:08,153,9
1611,tarjeta,135.0,2024-12-17 14:42:48,80,8
1612,tarjeta,384.0,2024-09-28 22:30:44,263,6
1613,transferencia,240.0,2024-03-10 23:08:27,64,3
1614,efectivo,384.0,2025-02-09 19:09:01,69,6
1615,efectivo,25.0,2025-10-31 11:55:18,293,1
1616,tarjeta,135.0,2024-12-31 09:31:04,235,8
1617,efectivo,50.0,2024-04-14 22:26:43,182,7
1618,tarjeta,50.0,2025-08-28 15:47:47,227,7
1619,tarjeta,480.0,2025-05-22 04:59:12,62,9
1620,efectivo,25.0,2025-01-11 01:31:59,204,1
1621,efectivo,135.0,2025-05-21 11:56:00,244,8
1622,efectivo,108.0,2025-02-09 16:08:13,261,5
1623,transferencia,240.0,2024-02-10 14:31:51,162,3
1624,transferencia,67.5,2025-02-16 22:03:39,33,2
1625,tarjeta,108.0,2025-01-09 06:33:07,132,5
1626,efectivo,50.0,2025-03-02 09:53:26,237,7
1627,efectivo,240.0,2024-06-29 17:08:05,103,3
1628,efectivo,135.0,2025-06-26 07:19:26,177,8
1629,efectivo,40.0,2024-06-21 21:02:09,281,4
1630,tarjeta,108.0,2024-08-14 05:52:36,156,5
1631,transferencia,40.0,2024-05-06 02:05:54,188,4
1632,efectivo,25.0,2024-01-28 00:59:01,14,1
1633,transferencia,40.0,2025-05-02 05:00:18,196,4
1634,efectivo,67.5,2025-04-22 02:30:41,220,2
1635,efectivo,384.0,2025-04-25 14:51:48,133,6
1636,tarjeta,40.0,2024-06-20 23:47:41,217,4
1637,efectivo,40.0,2025-10-22 10:38:08,177,4
1638,efectivo,25.0,2025-01-13 19:48:03,295,1
1639,tarjeta,50.0,2025-12-20 04:36:51,168,7
1640,efectivo,67.5,2024-01-28 22:28:37,52,2
1641,transferencia,240.0,2024-04-03 22:01:15,158,3
1642,tarjeta,480.0,2024-03-14 03:03:28,277,9
1643,efectivo,67.5,2024-04-28 06:34:00,101,2
1644,tarjeta,240.0,2024-03-21 17:28:36,16,3
1645,transferencia,40.0,2025-11-03 13:00:21,114,4
1646,tarjeta,108.0,2025-05-20 02:34:05,38,5
1647,tarjeta,480.0,2024-08-01 04:13:47,98,9
1648,efectivo,40.0,2024-07-11 17:02:55,198,4
1649,tarjeta,240.0,2024-04-09 20:05:21,62,3
1650,efectivo,25.0,2024-01-15 10:24:47,163,1
1651,efectivo,40.0,2025-01-02 18:28:49,224,4
1652,transferencia,25.0,2025-08-01 00:17:29,13,1
1653,transferencia,67.5,2025-07-26 19:26:11,147,2
1654,transferencia,25.0,2024-02-12 20:56:35,294,1
1655,efectivo,135.0,2024-07-06 19:15:51,51,8
1656,tarjeta,25.0,2025-11-21 16:06:43,61,1
1657,transferencia,240.0,2025-10-04 11:35:11,170,3
1658,tarjeta,240.0,2024-08-17 15:54:00,39,3
1659,efectivo,67.5,2024-01-14 16:46:26,86,2
1660,transferencia,108.0,2025-12-25 22:54:39,247,5
1661,efectivo,40.0,2024-04-16 11:02:08,62,4
1662,efectivo,40.0,2025-09-11 11:33:53,245,4
1663,transferencia,480.0,2024-09-16 19:19:37,269,9
1664,efectivo,240.0,2025-02-13 01:56:20,59,3
1665,efectivo,50.0,2025-01-17 22:13:59,175,7
1666,tarjeta,25.0,2025-12-18 16:13:47,66,1
1667,tarjeta,480.0,2025-10-16 23:37:58,66,9
1668,efectivo,480.0,2025-11-23 06:35:15,143,9
1669,transferencia,240.0,2024-11-01 06:10:48,157,3
1670,transferencia,40.0,2024-08-19 17:45:30,281,4
1671,tarjeta,67.5,2024-09-08 11:05:50,201,2
1672,efectivo,108.0,2025-08-15 13:31:47,78,5
1673,transferencia,135.0,2024-06-30 00:01:57,245,8
1674,efectivo,135.0,2025-05-12 01:56:07,63,8
1675,transferencia,240.0,2025-12-27 09:21:29,260,3
1676,efectivo,25.0,2024-08-03 02:30:42,287,1
1677,tarjeta,40.0,2024-04-01 09:08:30,250,4
1678,tarjeta,480.0,2025-05-21 07:27:21,142,9
1679,transferencia,135.0,2024-09-07 18:31:25,67,8
1680,efectivo,108.0,2025-03-18 02:40:24,127,5
1681,tarjeta,384.0,2024-06-21 18:37:27,293,6
1682,tarjeta,384.0,2024-12-25 21:55:11,148,6
1683,tarjeta,50.0,2025-06-29 21:06:54,175,7
1684,transferencia,108.0,2025-08-31 15:06:56,68,5
1685,efectivo,25.0,2024-02-01 00:42:55,52,1
1686,efectivo,50.0,2024-12-17 11:55:30,64,7
1687,efectivo,67.5,2025-03-16 20:55:17,131,2
1688,efectivo,135.0,2024-05-28 13:30:17,254,8
1689,efectivo,50.0,2025-04-04 20:59:11,61,7
1690,transferencia,25.0,2025-06-25 20:32:27,226,1
1691,tarjeta,25.0,2024-11-17 10:26:56,189,1
1692,efectivo,480.0,2024-02-29 23:32:51,249,9
1693,tarjeta,108.0,2025-11-16 12:19:27,173,5
1694,tarjeta,240.0,2025-07-13 05:27:40,205,3
1695,tarjeta,480.0,2024-10-14 03:45:13,43,9
1696,tarjeta,480.0,2025-10-04 05:08:50,173,9
1697,tarjeta,240.0,2024-07-27 13:29:10,199,3
1698,tarjeta,480.0,2025-02-10 07:21:26,152,9
1699,tarjeta,67.5,2025-10-14 03:05:50,89,2
1700,transferencia,240.0,2024-09-24 17:45:07,107,3
1701,efectivo,108.0,2025-10-21 10:54:57,74,5
1702,transferencia,135.0,2025-04-29 10:16:34,182,8
1703,transferencia,67.5,2024-04-20 20:43:09,245,2
1704,tarjeta,67.5,2024-02-01 13:33:19,83,2
1705,efectivo,25.0,2025-11-23 11:04:30,232,1
1706,transferencia,25.0,2024-11-21 23:42:29,103,1
1707,efectivo,50.0,2025-03-28 16:12:38,111,7
1708,transferencia,25.0,2025-09-10 00:15:02,257,1
1709,transferencia,240.0,2025-11-11 00:37:53,264,3
1710,efectivo,135.0,2024-01-06 14:05:40,197,8
1711,transferencia,135.0,2025-09-18 14:15:33,252,8
1712,efectivo,50.0,2025-10-11 21:17:36,12,7
1713,transferencia,135.0,2025-11-18 15:17:14,91,8
1714,tarjeta,240.0,2024-02-21 17:14:41,54,3
1715,tarjeta,25.0,2024-09-16 09:02:40,238,1
1716,tarjeta,40.0,2024-08-11 00:18:55,104,4
1717,transferencia,240.0,2025-11-28 21:37:06,5,3
1718,transferencia,40.0,2025-10-31 03:47:23,157,4
1719,efectivo,480.0,2024-11-11 07:46:25,54,9
1720,efectivo,135.0,2024-09-28 15:47:18,166,8
1721,efectivo,108.0,2024-06-18 04:36:40,66,5
1722,tarjeta,108.0,2024-01-12 01:00:15,8,5
1723,tarjeta,384.0,2024-10-20 16:28:57,209,6
1724,transferencia,50.0,2024-07-09 21:48:06,30,7
1725,efectivo,25.0,2025-10-09 08:41:36,292,1
1726,tarjeta,384.0,2024-11-16 23:04:36,54,6
1727,tarjeta,384.0,2024-01-23 20:04:42,290,6
1728,transferencia,25.0,2024-12-17 15:21:38,56,1
1729,efectivo,384.0,2024-07-21 07:54:55,129,6
1730,efectivo,480.0,2025-08-24 12:44:17,82,9
1731,tarjeta,384.0,2024-01-15 14:16:19,76,6
1732,tarjeta,240.0,2024-09-21 05:39:28,60,3
1733,tarjeta,135.0,2024-06-26 08:59:59,61,8
1734,transferencia,480.0,2024-12-04 04:13:12,6,9
1735,efectivo,135.0,2025-10-02 22:18:03,185,8
1736,tarjeta,135.0,2025-03-26 21:32:36,278,8
1737,transferencia,480.0,2025-05-22 19:50:27,3,9
1738,tarjeta,135.0,2024-11-06 02:23:34,268,8
1739,transferencia,40.0,2025-01-31 01:01:50,1,4
1740,tarjeta,384.0,2024-06-13 06:33:16,271,6
1741,efectivo,135.0,2025-08-08 00:44:48,3,8
1742,tarjeta,40.0,2025-04-15 19:11:13,240,4
1743,transferencia,50.0,2025-03-29 20:07:06,223,7
1744,transferencia,135.0,2025-05-26 04:42:16,133,8
1745,tarjeta,40.0,2025-12-09 17:33:19,59,4
1746,tarjeta,50.0,2024-04-06 15:41:22,216,7
1747,transferencia,135.0,2025-01-03 02:30:57,68,8
1748,transferencia,240.0,2024-06-23 00:36:46,229,3
1749,efectivo,240.0,2024-03-27 12:12:19,209,3
1750,transferencia,480.0,2025-06-18 09:36:39,129,9
1751,efectivo,135.0,2024-12-15 13:04:54,10,8
1752,tarjeta,480.0,2024-03-24 02:12:44,36,9
1753,efectivo,108.0,2025-09-24 15:40:23,204,5
1754,tarjeta,25.0,2024-03-25 23:41:36,139,1
1755,tarjeta,480.0,2024-11-04 17:51:29,215,9
1756,transferencia,25.0,2025-03-06 06:42:19,4,1
1757,efectivo,108.0,2025-06-17 07:01:09,236,5
1758,efectivo,240.0,2024-07-14 10:01:19,175,3
1759,efectivo,108.0,2025-10-31 14:00:19,261,5
1760,tarjeta,480.0,2024-08-19 22:42:06,277,9
1761,efectivo,240.0,2025-03-17 13:20:37,42,3
1762,efectivo,135.0,2024-11-21 17:08:24,78,8
1763,tarjeta,108.0,2025-09-01 10:38:28,194,5
1764,efectivo,40.0,2024-08-07 04:14:38,60,4
1765,efectivo,135.0,2025-04-29 04:30:02,41,8
1766,efectivo,40.0,2024-11-01 14:08:21,274,4
1767,tarjeta,480.0,2025-11-28 17:54:51,16,9
1768,tarjeta,384.0,2024-05-26 15:14:10,54,6
1769,transferencia,40.0,2024-10-11 10:28:14,2,4
1770,tarjeta,40.0,2025-08-05 03:06:45,62,4
1771,efectivo,50.0,2025-10-01 04:46:16,239,7
1772,transferencia,384.0,2024-08-12 22:41:59,115,6
1773,tarjeta,384.0,2025-11-17 14:53:32,226,6
1774,transferencia,50.0,2025-12-18 17:09:27,247,7
1775,transferencia,50.0,2024-09-02 22:11:21,153,7
1776,tarjeta,67.5,2025-08-18 04:06:25,260,2
1777,transferencia,50.0,2025-03-23 14:33:19,79,7
1778,tarjeta,240.0,2025-11-16 20:58:27,26,3
1779,transferencia,135.0,2024-02-09 12:36:50,253,8
1780,transferencia,240.0,2024-10-11 18:52:47,128,3
1781,efectivo,480.0,2025-04-04 10:08:08,169,9
1782,tarjeta,240.0,2025-09-08 20:46:22,297,3
1783,transferencia,240.0,2025-01-13 00:34:01,254,3
1784,efectivo,135.0,2024-03-20 19:27:05,174,8
1785,efectivo,40.0,2025-02-02 23:46:19,174,4
1786,tarjeta,240.0,2025-06-04 17:15:10,252,3
1787,transferencia,25.0,2024-02-13 22:59:52,69,1
1788,tarjeta,67.5,2025-07-17 21:24:29,253,2
1789,efectivo,384.0,2025-11-13 12:00:49,162,6
1790,efectivo,135.0,2024-03-28 11:35:49,155,8
1791,efectivo,240.0,2025-09-09 20:29:59,9,3
1792,tarjeta,50.0,2024-06-25 01:24:40,140,7
1793,tarjeta,108.0,2024-11-01 01:57:51,137,5
1794,tarjeta,384.0,2025-05-04 21:30:13,91,6
1795,tarjeta,240.0,2025-04-26 11:26:08,219,3
1796,transferencia,50.0,2025-01-07 18:52:47,279,7
1797,transferencia,108.0,2025-04-28 03:15:35,165,5
1798,efectivo,240.0,2024-01-08 03:02:35,219,3
1799,tarjeta,480.0,2025-12-17 12:24:54,30,9
1800,transferencia,40.0,2024-12-10 23:22:32,54,4
1801,efectivo,240.0,2024-07-09 02:04:53,117,3
1802,efectivo,40.0,2025-08-22 20:25:17,231,4
1803,tarjeta,67.5,2024-05-31 17:15:07,276,2
1804,tarjeta,67.5,2024-02-24 13:38:45,91,2
1805,efectivo,67.5,2024-01-06 20:18:13,79,2
1806,tarjeta,108.0,2024-12-14 20:13:20,72,5
1807,tarjeta,40.0,2024-12-02 03:18:09,82,4
1808,transferencia,384.0,2025-07-27 14:46:41,148,6
1809,tarjeta,480.0,2024-07-15 17:15:07,41,9
1810,transferencia,240.0,2025-07-22 08:08:49,254,3
1811,tarjeta,50.0,2025-12-12 05:32:44,54,7
1812,transferencia,67.5,2025-09-24 16:49:03,41,2
1813,tarjeta,384.0,2025-08-02 23:13:05,46,6
1814,tarjeta,67.5,2024-01-17 11:26:28,159,2
1815,efectivo,50.0,2025-11-27 12:21:05,43,7
1816,tarjeta,50.0,2024-02-15 21:55:20,72,7
1817,transferencia,108.0,2025-11-09 16:41:52,1,5
1818,efectivo,240.0,2024-04-06 12:47:38,60,3
1819,transferencia,25.0,2024-02-02 06:59:23,254,1
1820,tarjeta,135.0,2024-02-04 14:11:01,173,8
1821,efectivo,25.0,2025-04-16 01:15:58,127,1
1822,efectivo,40.0,2024-04-09 07:56:13,251,4
1823,efectivo,67.5,2025-03-17 08:45:28,202,2
1824,tarjeta,240.0,2025-05-25 05:08:33,136,3
1825,tarjeta,50.0,2024-10-18 06:34:30,219,7
1826,transferencia,240.0,2024-10-04 11:43:21,277,3
1827,tarjeta,384.0,2025-04-10 14:07:17,176,6
1828,transferencia,135.0,2024-10-19 23:02:08,92,8
1829,tarjeta,67.5,2025-12-26 19:03:10,70,2
1830,transferencia,135.0,2025-09-10 08:26:24,195,8
1831,transferencia,40.0,2025-01-08 01:36:18,109,4
1832,transferencia,108.0,2024-11-07 03:08:38,236,5
1833,transferencia,25.0,2025-09-07 08:49:09,32,1
1834,tarjeta,240.0,2024-07-01 03:25:53,224,3
1835,transferencia,108.0,2025-01-01 15:27:04,50,5
1836,efectivo,135.0,2025-06-13 21:47:44,254,8
1837,efectivo,40.0,2025-01-03 00:24:54,61,4
1838,transferencia,67.5,2024-04-16 06:56:15,64,2
1839,efectivo,50.0,2024-09-25 02:30:44,247,7
1840,efectivo,240.0,2024-07-09 11:28:34,110,3
1841,efectivo,25.0,2025-02-11 22:15:51,260,1
1842,transferencia,384.0,2025-11-11 17:22:48,260,6
1843,transferencia,50.0,2025-12-21 21:09:21,262,7
1844,efectivo,67.5,2024-02-06 08:32:20,218,2
1845,efectivo,67.5,2025-03-10 05:05:10,216,2
1846,tarjeta,67.5,2025-03-28 22:20:58,217,2
1847,efectivo,67.5,2024-12-21 12:17:28,234,2
1848,tarjeta,40.0,2025-06-24 19:02:11,200,4
1849,efectivo,108.0,2025-11-29 15:45:53,65,5
1850,transferencia,240.0,2025-10-04 08:27:01,221,3
1851,transferencia,384.0,2025-08-12 21:17:55,17,6
1852,transferencia,240.0,2025-08-19 15:49:30,96,3
1853,tarjeta,40.0,2024-11-29 04:12:18,44,4
1854,tarjeta,40.0,2024-10-26 22:27:15,25,4
1855,transferencia,67.5,2025-02-01 21:26:44,102,2
1856,efectivo,25.0,2025-04-18 19:17:07,174,1
1857,transferencia,384.0,2024-01-12 14:01:09,280,6
1858,transferencia,384.0,2025-02-20 15:57:54,280,6
1859,transferencia,50.0,2024-04-30 18:56:46,23,7
1860,tarjeta,135.0,2024-10-08 04:06:50,253,8
1861,tarjeta,67.5,2025-03-21 07:22:17,268,2
1862,transferencia,50.0,2025-09-26 08:04:50,224,7
1863,efectivo,40.0,2025-11-17 07:15:36,35,4
1864,tarjeta,384.0,2025-06-15 11:25:16,284,6
1865,efectivo,25.0,2024-05-31 11:25:14,220,1
1866,efectivo,480.0,2025-02-10 20:26:42,193,9
1867,transferencia,240.0,2024-01-10 19:22:14,125,3
1868,transferencia,108.0,2025-12-03 04:41:51,2,5
1869,tarjeta,384.0,2025-12-30 00:51:02,48,6
1870,transferencia,384.0,2025-12-10 01:49:29,27,6
1871,efectivo,384.0,2025-03-12 15:46:11,75,6
1872,tarjeta,67.5,2025-12-17 21:24:47,45,2
1873,efectivo,25.0,2025-03-10 12:24:46,1,1
1874,transferencia,108.0,2025-04-15 01:05:29,197,5
1875,transferencia,384.0,2025-11-19 06:01:42,187,6
1876,tarjeta,384.0,2025-02-25 06:35:48,202,6
1877,efectivo,384.0,2025-10-02 12:29:10,247,6
1878,tarjeta,240.0,2024-02-17 12:50:29,16,3
1879,transferencia,67.5,2024-02-04 02:30:39,283,2
1880,transferencia,480.0,2025-12-07 01:20:28,73,9
1881,transferencia,50.0,2024-12-02 18:10:14,161,7
1882,efectivo,480.0,2025-05-01 05:22:50,189,9
1883,transferencia,108.0,2025-04-29 03:00:14,103,5
1884,efectivo,50.0,2025-04-24 19:35:45,235,7
1885,tarjeta,25.0,2025-12-30 02:01:08,95,1
1886,tarjeta,135.0,2024-06-22 07:27:27,257,8
1887,efectivo,67.5,2024-11-08 15:27:07,124,2
1888,tarjeta,25.0,2025-11-11 23:54:35,85,1
1889,efectivo,384.0,2025-01-11 02:38:21,190,6
1890,efectivo,384.0,2024-02-26 11:48:43,244,6
1891,transferencia,67.5,2024-06-24 03:31:10,74,2
1892,efectivo,67.5,2025-06-07 17:21:23,192,2
1893,tarjeta,480.0,2025-05-29 14:18:20,123,9
1894,tarjeta,240.0,2024-07-24 19:14:46,294,3
1895,tarjeta,108.0,2025-05-11 07:17:20,111,5
1896,tarjeta,108.0,2025-09-02 01:10:39,4,5
1897,transferencia,40.0,2024-06-24 11:50:20,231,4
1898,efectivo,384.0,2025-08-27 15:20:21,134,6
1899,tarjeta,50.0,2024-12-08 03:00:34,160,7
1900,tarjeta,480.0,2025-12-26 05:11:32,66,9
1901,efectivo,40.0,2024-11-05 11:34:04,31,4
1902,transferencia,67.5,2025-11-23 10:07:25,153,2
1903,tarjeta,40.0,2025-08-02 23:47:11,164,4
1904,tarjeta,240.0,2025-04-25 23:58:42,142,3
1905,efectivo,25.0,2024-08-14 14:43:57,255,1
1906,tarjeta,135.0,2025-08-31 14:06:26,114,8
1907,transferencia,50.0,2024-07-17 09:26:16,65,7
1908,tarjeta,384.0,2024-08-17 07:27:42,9,6
1909,tarjeta,25.0,2024-10-17 15:38:45,274,1
1910,tarjeta,50.0,2024-10-13 21:58:18,46,7
1911,transferencia,240.0,2024-12-19 23:53:49,239,3
1912,efectivo,135.0,2025-01-08 13:55:38,285,8
1913,transferencia,135.0,2024-04-27 06:14:04,167,8
1914,transferencia,67.5,2024-07-19 22:18:58,61,2
1915,tarjeta,67.5,2024-08-14 15:37:11,174,2
1916,transferencia,67.5,2024-03-28 07:05:57,291,2
1917,tarjeta,240.0,2024-03-29 16:53:17,17,3
1918,efectivo,67.5,2025-07-06 04:32:26,298,2
1919,efectivo,67.5,2024-07-21 22:39:11,170,2
1920,efectivo,67.5,2025-04-12 06:30:44,131,2
1921,transferencia,108.0,2025-10-17 14:03:50,229,5
1922,efectivo,67.5,2024-10-13 00:49:56,174,2
1923,transferencia,135.0,2025-08-18 19:16:10,33,8
1924,efectivo,50.0,2025-08-29 19:51:58,39,7
1925,tarjeta,384.0,2024-08-05 21:55:31,145,6
1926,efectivo,25.0,2025-12-19 09:32:41,219,1
1927,tarjeta,480.0,2025-02-03 01:07:19,64,9
1928,transferencia,67.5,2025-08-27 04:31:31,195,2
1929,efectivo,384.0,2025-12-02 08:01:09,221,6
1930,transferencia,25.0,2024-04-19 06:28:42,181,1
1931,transferencia,135.0,2025-01-31 01:17:48,274,8
1932,transferencia,40.0,2024-12-02 19:45:11,93,4
1933,tarjeta,40.0,2025-01-12 00:29:05,93,4
1934,efectivo,240.0,2024-01-16 08:07:09,252,3
1935,efectivo,50.0,2025-03-11 06:34:55,14,7
1936,efectivo,240.0,2024-07-27 01:02:57,120,3
1937,tarjeta,384.0,2025-07-19 07:26:49,153,6
1938,efectivo,67.5,2024-11-14 20:18:35,192,2
1939,efectivo,40.0,2025-04-16 05:17:08,295,4
1940,transferencia,50.0,2024-03-22 05:50:14,186,7
1941,efectivo,25.0,2024-03-31 07:06:04,140,1
1942,transferencia,67.5,2024-08-22 09:40:46,277,2
1943,efectivo,480.0,2024-11-22 12:51:42,81,9
1944,transferencia,108.0,2024-12-26 03:51:52,257,5
1945,efectivo,50.0,2024-02-12 02:00:33,200,7
1946,efectivo,108.0,2024-03-17 04:15:03,80,5
1947,transferencia,135.0,2024-09-29 08:25:37,61,8
1948,tarjeta,384.0,2024-10-15 12:35:13,28,6
1949,efectivo,240.0,2025-08-24 08:07:16,39,3
1950,tarjeta,25.0,2024-04-20 09:44:57,234,1
1951,transferencia,480.0,2025-10-28 17:32:10,172,9
1952,efectivo,50.0,2024-04-10 08:44:41,70,7
1953,tarjeta,480.0,2024-07-07 19:06:55,87,9
1954,tarjeta,384.0,2025-11-15 12:13:10,68,6
1955,efectivo,67.5,2024-10-30 15:40:41,205,2
1956,transferencia,135.0,2025-11-12 06:03:06,219,8
1957,efectivo,240.0,2024-05-02 04:01:38,49,3
1958,efectivo,25.0,2025-12-19 00:09:17,267,1
1959,transferencia,384.0,2024-03-31 00:49:55,152,6
1960,efectivo,384.0,2024-05-17 09:58:03,231,6
1961,transferencia,480.0,2025-11-23 21:47:33,293,9
1962,transferencia,240.0,2025-06-11 16:21:10,264,3
1963,transferencia,135.0,2025-09-18 23:35:17,153,8
1964,efectivo,135.0,2024-05-15 13:09:25,12,8
1965,efectivo,67.5,2024-07-22 06:22:25,237,2
1966,efectivo,50.0,2025-08-29 04:07:35,73,7
1967,tarjeta,50.0,2024-02-11 09:28:12,15,7
1968,transferencia,480.0,2024-04-24 10:48:53,141,9
1969,transferencia,240.0,2024-11-05 18:30:55,199,3
1970,transferencia,480.0,2024-05-27 13:52:46,274,9
1971,tarjeta,135.0,2024-04-14 08:50:57,199,8
1972,transferencia,40.0,2024-03-18 07:11:26,58,4
1973,transferencia,50.0,2025-09-10 03:47:03,278,7
1974,efectivo,50.0,2025-04-07 06:16:22,250,7
1975,transferencia,67.5,2025-03-02 01:31:24,250,2
1976,transferencia,240.0,2025-02-02 12:55:50,178,3
1977,transferencia,384.0,2025-01-06 20:10:13,147,6
1978,efectivo,25.0,2024-11-02 05:50:41,293,1
1979,tarjeta,108.0,2025-07-26 11:35:30,168,5
1980,transferencia,40.0,2025-06-10 02:10:24,191,4
1981,efectivo,480.0,2025-04-01 16:00:00,162,9
1982,transferencia,480.0,2025-12-12 07:39:14,240,9
1983,transferencia,50.0,2024-10-08 17:44:07,111,7
1984,tarjeta,50.0,2025-04-06 16:27:36,143,7
1985,efectivo,108.0,2025-01-28 16:40:13,182,5
1986,transferencia,40.0,2024-08-04 14:54:12,192,4
1987,tarjeta,67.5,2024-07-22 07:26:42,99,2
1988,transferencia,480.0,2024-10-10 01:54:23,286,9
1989,tarjeta,240.0,2024-08-06 08:46:57,150,3
1990,transferencia,480.0,2024-05-12 06:42:37,88,9
1991,tarjeta,240.0,2025-04-25 20:45:55,148,3
1992,efectivo,40.0,2025-10-14 10:53:20,38,4
1993,efectivo,40.0,2024-07-02 21:07:44,2,4
1994,efectivo,384.0,2025-04-28 04:16:09,205,6
1995,transferencia,108.0,2025-07-17 07:29:05,157,5
1996,efectivo,240.0,2024-04-22 23:03:55,105,3
1997,transferencia,384.0,2024-03-08 07:19:30,78,6
1998,tarjeta,40.0,2025-11-15 19:54:00,175,4
1999,efectivo,50.0,2025-11-05 03:24:01,136,7
2000,tarjeta,67.5,2024-01-06 00:46:07,122,2
2001,efectivo,384.0,2024-10-11 04:02:55,295,6
2002,efectivo,135.0,2024-02-13 00:35:44,242,8
2003,tarjeta,67.5,2024-09-03 17:13:56,284,2
2004,tarjeta,67.5,2024-03-02 05:10:42,232,2
2005,efectivo,240.0,2025-12-29 19:57:17,28,3
2006,efectivo,480.0,2025-09-15 14:37:29,267,9
2007,transferencia,240.0,2025-04-16 22:48:38,73,3
2008,tarjeta,480.0,2025-03-15 11:58:17,174,9
2009,transferencia,480.0,2025-06-12 02:55:15,118,9
2010,efectivo,67.5,2024-01-08 12:55:54,267,2
2011,tarjeta,25.0,2024-05-03 07:30:04,147,1
2012,efectivo,480.0,2024-10-12 23:55:13,155,9
2013,tarjeta,384.0,2024-12-26 12:55:40,292,6
2014,tarjeta,40.0,2024-02-22 14:32:17,227,4
2015,transferencia,384.0,2024-07-06 19:58:57,257,6
2016,transferencia,67.5,2025-03-31 14:42:34,121,2
2017,efectivo,480.0,2025-05-17 17:51:39,298,9
2018,tarjeta,108.0,2025-10-11 15:06:59,215,5
2019,transferencia,240.0,2025-11-13 02:50:06,210,3
2020,efectivo,240.0,2024-01-28 15:12:32,97,3
2021,efectivo,480.0,2025-12-14 08:39:17,77,9
2022,transferencia,40.0,2024-05-26 09:31:08,217,4
2023,transferencia,240.0,2025-03-27 23:56:03,41,3
2024,transferencia,240.0,2025-11-07 22:48:12,75,3
2025,tarjeta,108.0,2024-08-27 11:55:36,216,5
2026,efectivo,67.5,2025-08-16 11:11:58,219,2
2027,tarjeta,384.0,2025-05-27 06:49:19,256,6
2028,efectivo,108.0,2025-11-30 09:25:07,93,5
2029,transferencia,135.0,2024-08-11 17:55:27,189,8
2030,efectivo,480.0,2025-12-28 15:16:05,38,9
2031,transferencia,384.0,2025-02-14 07:24:36,169,6
2032,tarjeta,25.0,2024-11-24 04:21:10,76,1
2033,tarjeta,25.0,2024-02-21 06:07:52,255,1
2034,transferencia,67.5,2024-06-19 15:21:51,18,2
2035,efectivo,480.0,2024-01-10 00:14:25,218,9
2036,transferencia,50.0,2025-11-20 17:21:00,88,7
2037,transferencia,67.5,2024-11-04 08:33:34,88,2
2038,efectivo,108.0,2025-10-20 09:54:41,65,5
2039,efectivo,67.5,2024-04-14 23:23:52,181,2
2040,tarjeta,50.0,2024-09-13 01:19:25,272,7
2041,tarjeta,25.0,2024-01-15 19:29:44,140,1
2042,tarjeta,240.0,2025-04-03 05:38:34,123,3
2043,tarjeta,67.5,2024-02-13 19:50:00,209,2
2044,transferencia,240.0,2024-10-31 13:18:27,57,3
2045,efectivo,480.0,2025-01-22 11:58:08,166,9
2046,efectivo,67.5,2024-05-01 09:47:00,286,2
2047,tarjeta,384.0,2024-01-13 02:21:17,46,6
